source_ticker,cumulative_contribution,active_days,profitable
BHF,-0.017702579606621693,3,False
ESS,0.013970506088350265,2,True
EVRG,-0.0012136374134578132,1,False
EXR,-0.022922464495761297,4,False
GOOG,-0.004579659079382736,1,False
LUMN,0.041069584939099846,1,True
OGN,-0.025891400597467862,3,False
PCG,-0.005095566595015977,1,False
RJF,0.007906265139072444,2,True
UA,-0.017163922089112438,1,False
VLTO,-0.006050678227899953,1,False
VTR,0.0017157454149181461,1,True
