source_ticker,cumulative_contribution,active_days,profitable
A,0.00910832554818651,426,True
AAL,-0.0012644714118756116,193,False
AAP,0.005619469369717382,140,True
AAPL,0.007054972580890601,345,True
ABBV,-0.006081271787478919,422,False
ABNB,-0.001149149343132906,55,False
ABT,0.009178742069276694,360,True
ACGL,0.005263407978034436,83,True
ACN,-0.0020771742634812405,367,False
ADBE,0.01311021690767271,307,True
ADI,0.0037177689835572493,279,True
ADM,1.9381856415005925e-05,333,True
ADP,0.010141488029221575,367,True
ADSK,0.010874252842411085,452,True
AEE,0.00626724206631665,340,True
AEP,0.007835033788805484,402,True
AES,0.003056311984715117,296,True
AET,0.024969004849754582,137,True
AFL,0.007417845111187893,351,True
AIG,0.004143277429016781,359,True
AIV,0.01165210903396651,236,True
AIZ,0.036113809983761305,326,True
AJG,-0.022591491516894907,216,False
AKAM,0.019757948416209325,434,True
ALB,-0.008633656597395458,181,False
ALGN,-0.015531624157718072,217,False
ALK,-0.005709457505351072,214,False
ALL,0.00445954214711759,330,True
ALLE,-0.0013491008870710154,480,False
AMAT,0.023354882472951456,253,True
AMCR,0.0043220336808044765,154,True
AMD,0.009692980424346161,209,True
AME,0.0007647064791403238,305,True
AMG,-0.008885927774996086,92,False
AMGN,0.02255473196162052,496,True
AMP,0.01029157929653312,335,True
AMT,-0.0008884820875517521,372,False
AMZN,0.011515228592589338,345,True
AN,-0.0061954331668064334,129,False
ANDV,0.007602651538109299,168,True
ANET,0.01608120457909327,222,True
ANF,0.0030895130443861643,22,True
AON,0.006945970040720397,375,True
AOS,-0.001975828473469464,259,False
APA,0.01922523465104491,327,True
APD,0.010992204701231922,468,True
APH,0.011175204852470652,351,True
APO,-0.002308883137013391,44,False
APTV,0.0008753310518562602,300,True
ARE,0.006167962962292689,177,True
ATI,-0.004172550843839197,78,False
ATO,0.001393370012870517,195,True
AVB,0.0010839873853935615,257,True
AVGO,0.014049512871824783,148,True
AVY,0.006538811979400509,334,True
AWK,0.008011391000193204,247,True
AXON,-0.000590995888594241,70,False
AXP,0.007515691524148623,380,True
AZO,0.01653139506249454,364,True
BA,0.005960649779597226,356,True
BAC,0.008756335172602126,424,True
BALL,-0.002801922537534536,143,False
BAX,0.0007553930163877789,317,True
BBBY,0.002543460765978526,164,True
BBT,0.0015954084747995978,193,True
BBWI,-0.008381730231730064,70,False
BBY,-0.010023763503514988,425,False
BDX,-0.0009170694773507017,388,False
BEN,3.127624444068775e-05,414,True
BF-B,0.0009109177149226981,348,True
BG,-0.0035911501255635114,79,False
BIIB,-0.007354973174211227,270,False
BIO,-0.004048349935327452,52,False
BKNG,0.016967488313782433,410,True
BKR,-0.011728650104000572,216,False
BLDR,-0.001390312321141127,38,False
BLK,0.0038009837937226093,378,True
BMS,0.0005853421386924106,61,True
BMY,0.001109927442978285,342,True
BR,-0.003117414915144209,153,False
BRK-B,-0.0007185688640801495,348,False
BRO,0.005455764391052023,80,True
BSX,-0.0019823880266664397,291,False
BWA,-0.0054168881990425514,257,False
BX,-0.004159517056903745,81,False
BXP,-0.009866924318715073,409,False
C,0.00898964781550175,273,True
CAG,0.021490667747006895,437,True
CAH,-0.009835472621548172,397,False
CARR,-0.0007589832899954527,175,False
CAT,-0.00772383042790556,399,False
CB,0.001647777539231249,276,True
CBOE,0.0013365272203057499,180,True
CBRE,0.0022528727211172557,378,True
CCI,0.01133606948313962,431,True
CCL,-0.00047087273689081464,419,False
CDNS,0.012605053842699816,260,True
CDW,0.0027178143518702983,97,True
CE,-8.856627941512804e-06,183,False
CEG,-0.002911757555144661,81,False
CF,0.0034778504159992006,376,True
CFG,-0.01496829693495388,258,False
CHD,0.01664191162788064,290,True
CHRW,0.00023995698392905622,402,True
CHTR,-0.0063166480120735655,283,False
CI,0.047043870914360957,368,True
CIEN,-0.0024164012399824843,18,False
CINF,0.010113505752015231,416,True
CL,0.002823091891194865,508,True
CLF,-0.007235201063211231,28,False
CLX,0.021257814585094594,476,True
CMCSA,0.004995921852941135,353,True
CME,0.014808382639839041,290,True
CMG,-0.010293366853487682,400,False
CMI,0.007747683593363777,313,True
CMS,0.006249471114786605,395,True
CNC,0.005182035639507219,192,True
CNP,0.010142577105080455,326,True
CNX,0.009519641955280506,65,True
COF,-0.003615545647557164,442,False
COL,0.008014204582927252,13,True
COO,-0.0015507665908180647,299,False
COP,0.006676663035134764,388,True
COR,-0.002403429784199086,67,False
COST,-0.0069994909220097426,392,False
COTY,-0.008290296860921085,108,False
CPAY,0.0020203810259730192,48,True
CPB,0.0023518451387157164,326,True
CPRI,-0.0025382284488149505,61,False
