source_ticker,cumulative_contribution,active_days,profitable
A,-0.0022859542322254452,271,False
AAL,0.004610525119053158,325,True
AAP,0.08026638845644883,302,True
AAPL,0.022471217322035816,193,True
ABBV,0.0012171291167167554,156,True
ABNB,0.0003512209165426058,60,True
ABT,-0.0037919689077955724,229,False
ACGL,0.004129006547217704,35,True
ACN,-0.004518672057712039,161,False
ADBE,0.02042156690143995,203,True
ADI,0.004619653501183294,133,True
ADM,-0.000636999583070125,266,False
ADP,0.0024922873897715533,168,True
ADSK,0.003311744951401025,146,True
AEE,0.008228648738044795,218,True
AEP,0.005652122737647704,263,True
AES,0.010764880242545932,271,True
AET,0.0018280111764993712,61,True
AFL,0.005111472361457863,140,True
AIG,0.008302923606488313,188,True
AIV,0.0076458500325781295,100,True
AIZ,0.014666192340307447,174,True
AJG,-0.0040133401756271055,60,False
AKAM,0.011894048971527876,207,True
ALB,-0.03201839155619175,282,False
ALGN,-0.035437974067267404,239,False
ALK,-0.010802911438669027,213,False
ALL,0.009654557638544782,129,True
ALLE,0.004726206109317266,263,True
AMAT,-0.013201099177418886,198,False
AMCR,0.004266196588634478,167,True
AMD,0.02493482605823697,196,True
AME,-0.0016422334408847852,128,False
AMG,0.007183917066362215,172,True
AMGN,0.02325710919263361,264,True
AMP,0.0036893613562184093,100,True
AMT,0.007269982624309413,279,True
AMTM,-0.0013167023970848421,8,False
AMZN,-0.013228530419253464,147,False
AN,0.004323180739680285,122,True
ANDV,0.006636595023593074,131,True
ANET,0.043405501435453554,134,True
ANF,0.021978668571544683,50,True
AON,-0.001975516726498488,89,False
AOS,-0.013809036452214473,225,False
APA,-0.048842143213015395,502,False
APD,0.005976979363320225,239,True
APH,-0.0019576935271880635,72,False
APO,0.0031656324996858507,26,True
APP,-0.012740629691460748,5,False
APTV,0.0041459538358400265,183,True
ARE,0.004627421629893037,148,True
ARES,0.0036906617369217632,25,True
ATI,0.02022736713853233,26,True
ATO,0.0014504698872155352,86,True
AVB,0.006448994730269058,217,True
AVGO,0.021735282342889843,63,True
AVY,0.019092135587006304,202,True
AWK,0.005152863062223335,189,True
AXON,0.001774828386345216,49,True
AXP,-0.009147693431342982,169,False
AYI,-0.007324600244631916,137,False
AZO,0.004277888844397201,164,True
BA,0.00910261143704882,302,True
BAC,0.011163818988927033,143,True
BALL,0.0073508468323086355,155,True
BAX,0.014125248913402472,229,True
BBBY,-0.00339637995963784,213,False
BBT,0.00245807927584455,83,True
BBWI,-0.004888301920038326,117,False
BBY,0.015969708651950163,333,True
BDX,0.007301443369435499,203,True
BEN,-0.011056457354883625,356,False
BF-B,0.03085235777069825,282,True
BG,-0.004004975172784074,84,False
BHF,-0.001479120472170721,79,False
BIIB,0.031929400253369336,425,True
BIO,0.0019389279023872947,101,True
BKNG,0.03408228366799882,175,True
BKR,0.03113005776552921,149,True
BLDR,-0.01093869694972456,113,False
BLK,-0.007505848244187105,225,False
BMS,0.0032266341643272718,25,True
BMY,0.01930147253640674,292,True
BR,0.014784308116626378,106,True
BRK-B,0.005397671438280961,222,True
BRO,-0.0010123930928293153,82,False
BSX,0.005385533569212872,138,True
BWA,-0.01729734197520568,240,False
BX,0.000720554257474974,32,True
