window,20,25,30,35,40
10,0.6326035718217488,0.6612893951917863,0.6229441526882,0.6521854163966437,0.6247989744138915
12,0.5466398880122171,0.6071352453384014,0.6371166920877013,0.6254742166757127,0.6251775689424627
14,0.6304691111139067,0.6736814031596059,0.6994053942138533,0.7073717818785876,0.6820076214196976
17,0.5191355471252483,0.5965454921161754,0.6938792699232782,0.6781906995718135,0.6607073923678398
21,0.6365081106638752,0.6615506573785294,0.5753435106875625,0.641332925138492,0.619759748741171
