source_ticker,cumulative_contribution,active_days,profitable
HIG,0.0070590241533724256,1644,True
HII,0.0015123890374964459,824,True
HLT,0.002979192624680605,1026,True
HOG,-0.0009150173454011592,550,False
HON,0.003909436619703669,1719,True
HOOD,6.381188022101035e-05,2,True
HP,0.0003714365362309361,564,True
HPE,0.004254562139401797,1153,True
HPQ,0.0053062639185380255,1446,True
HRB,0.0007872066371038835,744,True
HRL,0.00013794768627100503,1328,True
HSIC,0.0009877136646355333,922,True
HST,0.0007402708535780881,1401,True
HSY,0.003898500944652656,1675,True
HUBB,-0.0006932367012472165,266,False
HUM,0.010184563029680559,1714,True
HWM,0.010503272832993172,819,True
IBM,0.0010494957929533001,1584,True
ICE,0.004196425363407601,1892,True
IDXX,0.0030617838932665326,860,True
IEX,0.00250667580912237,559,True
IFF,0.0016338547669937922,1299,True
ILMN,0.00016244469663303823,744,True
INCY,-0.0005097625329559632,677,False
INTC,0.009030530108418023,1325,True
INTU,0.002836745778811796,1756,True
INVH,-0.0009888205966965605,179,False
IP,0.003484998027659669,1222,True
IPGP,-0.00033655855342096784,248,False
IQV,0.0013982368499216025,821,True
IR,-0.0004814303672020639,219,False
IRM,0.0051112614197933205,1700,True
ISRG,0.003552281704133851,1583,True
IT,0.0024154531356706385,888,True
ITW,0.006007176640879734,1584,True
IVZ,0.0018248586712533398,1254,True
J,0.002263801266671847,641,True
JBHT,0.0023925164406817414,1062,True
JBL,0.007531137054347022,557,True
JCI,0.0035183521835527283,1298,True
JEF,0.0005965272662556022,530,True
JKHY,-0.0026953384970450312,715,False
JNJ,0.008086044283982635,1785,True
JPM,0.0069112382836019875,1795,True
KDP,0.0006692440870999941,1099,True
KEY,0.0007492026273211194,1498,True
KEYS,0.004003351016392335,741,True
KHC,0.00013747179332514924,831,True
KIM,-0.002664325035446119,1443,False
KKR,-0.0005948143235322864,21,False
KLAC,0.01602680859433082,1996,True
KMB,0.0027638046756655447,1442,True
KMI,0.0014069118740675309,1257,True
KMX,-0.0015259023134424022,1438,False
KO,0.0014808983619320785,1465,True
KR,0.006087166289391262,1668,True
KSS,-0.0020978668268282607,615,False
KVUE,-0.00011415085349022334,194,False
L,0.0017740616761685872,1388,True
LDOS,0.003699876210381761,937,True
LEG,-0.00019526010804896168,876,False
LEN,0.007660774858973149,1474,True
LH,0.007471285283923511,1668,True
LHX,0.0028218862401200853,539,True
LII,-0.0015418613415995788,27,False
LIN,0.0030077865323425335,766,True
LKQ,-0.0029836641215520263,708,False
LLY,0.01689246736526766,1796,True
LMT,0.004257507956202826,1702,True
LNC,0.007034457901888871,893,True
LNT,0.0037626908089015538,1076,True
LOW,0.008385644200843843,1781,True
LRCX,0.019437178009566316,1803,True
LULU,-0.0020087440921493197,57,False
LUMN,-0.00046153280375023207,74,False
LUV,0.003154087923569162,1277,True
LVS,0.0014690216232071287,449,True
LW,0.0023338307313662725,513,True
LYB,-0.0016343141908997001,1116,False
LYV,0.001167352172474021,818,True
M,-0.0001107001996891745,661,False
MA,0.007194456038306271,1613,True
MAA,0.0002680605422064387,765,True
MAC,0.001131441158178447,400,True
MAR,0.008231628620509938,1650,True
MAS,0.0072030829057170434,1619,True
MAT,-0.00015713418325541742,397,False
MCD,0.006278379068171654,1485,True
MCHP,0.011287735656280731,1685,True
MCK,0.00797779533615872,1535,True
MCO,0.010180467388698076,1839,True
MDLZ,0.005265745040101426,1524,True
MDT,0.003333250443195254,1454,True
MET,0.004232502606225044,1544,True
META,0.005457185684826403,474,True
MGM,0.00029740782976590304,670,True
MHK,0.0024423976797421634,1006,True
MKC,-2.342049222610565e-07,1500,False
MKTX,0.0011061330612348076,367,True
MLM,0.0008142376478584996,1143,True
MMM,0.0034990218680165906,1379,True
MNST,0.0051578867697792095,1595,True
MO,0.0008858031302151081,1827,True
MOH,0.00013389836239471753,217,True
MOLX,0.0017161696804582796,118,True
MOS,0.00437270587218404,838,True
MPC,0.0029146752563341182,1593,True
MPWR,0.0015867960947666168,504,True
MRK,0.006872279726536196,1834,True
MRNA,-8.446381248198448e-05,237,False
MS,0.008307221669590265,1663,True
MSCI,0.00580097570167847,834,True
MSFT,0.014548513065277479,1722,True
