line_id,type,model,n_windows,sharpe,sortino,net_return,max_drawdown,months_in_profit,months_count,months_in_profit_pct,avg_monthly_pnl,avg_daily_turnover,avg_gross_exposure,avg_net_exposure,strategy_id,cost_bps
ml_logistic_regression,ml,logistic_regression,14,0.7109419505879278,0.30827515590189913,8.69684333919804,-0.45236981619253114,26,164,0.15853658536585366,0.018057199551871014,0.03478515054077755,0.07424729611224788,-0.05349313066354867,ml_logistic_regression,5.0
ml_lightgbm,ml,gbm,14,-0.07922997429008667,-0.05230866232012593,-0.5263146113971544,-0.7365792607323298,51,164,0.31097560975609756,-0.0017420714346962067,0.2823514451004873,0.16544869921075708,-0.01607717041800643,ml_lightgbm,5.0
