window,30,35,40,45,49
14,0.4875155413632554,0.659524325794571,0.722596140595281,0.7389513511031965,0.6803589273015288
17,0.5166510800661505,0.5246633615828864,0.6814773629742077,0.7153190013797095,0.6735695231870422
21,0.5281514987426441,0.5756625733549507,0.6899418021367496,0.7532232479424021,0.6762712150782543
25,0.5242753088823169,0.7334213659527059,0.7365544213979202,0.7724891955070838,0.705323339888742
28,0.463703091003145,0.6591540351712991,0.7381174297240383,0.7603251854165639,0.709217639004443
