source_ticker,cumulative_contribution,active_days,profitable
A,0.010533566436944962,292,True
AAL,-0.006340532327691006,157,False
AAP,-0.02151916246153991,173,False
AAPL,0.03015591573468145,375,True
ABBV,0.01663389209442078,308,True
ABNB,-0.0023354048393839045,22,False
ABT,0.0011945122791304685,301,True
ACGL,0.028398232380701466,76,True
ACN,-0.004128376988273274,350,False
ADBE,-0.016017329469725262,315,False
ADI,-0.006563733664083147,292,False
ADM,0.031831137692944586,324,True
ADP,0.011059422922311461,331,True
ADSK,-0.0006280157474479124,301,False
AEE,-0.0018956926156243085,313,False
AEP,-0.006434137466995534,313,False
AES,-0.011258772145677163,271,False
AET,0.015651678754443274,163,True
AFL,0.0014034709054719715,275,True
AIG,-0.010106544908434812,256,False
AIV,0.010360168892009997,210,True
AIZ,0.01800635078411525,327,True
AJG,0.013722171503182353,287,True
AKAM,-0.039128977496572764,275,False
ALB,-0.017503314657970344,197,False
ALGN,0.01030383745204869,186,True
ALK,-0.0033926411881484643,156,False
ALL,-0.0020654474305607197,311,False
ALLE,0.005234725521952744,265,True
AMAT,0.025955799766945488,354,True
AMCR,-0.018277773513163998,99,False
AMD,0.0027257283902633583,232,True
AME,0.0024632758540116192,277,True
AMG,-0.00036987994716121116,106,False
AMGN,0.029142941791859577,280,True
AMP,0.00165023308700428,352,True
AMT,0.0012757677184098884,298,True
AMZN,0.013060637649420398,339,True
AN,-0.007033781517608349,65,False
ANDV,0.011581965313651518,134,True
ANET,0.019643772937541656,214,True
ANF,-1.9365634393726002e-05,5,False
AON,0.019811304087291516,337,True
AOS,0.0033550189768173687,173,True
APA,-0.013154283324227516,236,False
APD,0.015297666712229027,308,True
APH,0.0062074708906126,405,True
APO,-0.00022002862938961794,7,False
APP,0.003864368218595496,3,True
APTV,-0.01902932502275719,298,False
ARE,0.01434416913355985,183,True
ARES,-0.0004427747114545918,2,False
ATI,-0.008575484218394113,32,False
ATO,-2.6460272096106023e-05,157,False
AVB,0.008911339287887317,296,True
AVGO,0.04838203383546013,317,True
AVY,0.000344530013175315,274,True
AWK,0.0008655159672428552,249,True
AXON,0.00545987265759546,62,True
AXP,0.007544200114391027,317,True
AYI,0.002051547254327499,39,True
AZO,-0.003489523683990886,307,False
BA,0.03501110674604538,307,True
BAC,0.005823914560065468,300,True
BALL,0.0027025538076446273,56,True
BAX,0.00619875113662005,270,True
BBBY,0.037539705107839966,55,True
BBT,-0.007370687429917751,141,False
BBWI,-0.009706812101343184,49,False
BBY,-0.028827307940151533,304,False
BDX,0.01810480327154436,307,True
BEN,-0.0012603062963508582,265,False
BF-B,-0.0027546143886387525,256,False
BG,0.002406317186481798,37,True
BHF,0.0012932357598098429,35,True
BIIB,-0.032949560980876244,201,False
BIO,0.0007195670190865104,77,True
BKNG,0.01389057776350749,308,True
BKR,0.024804386087583827,131,True
BLDR,-0.00038379078330742734,14,False
BLK,-0.003585069814937025,333,False
BMS,-0.0004969401021768891,44,False
BMY,-0.0009494757471256746,243,False
BR,-0.002927509895268543,177,False
BRK-B,-0.0022217814576180467,365,False
BRO,-0.0036266013480005144,95,False
BSX,0.030212159699905775,278,True
BWA,-0.001780233648493133,243,False
BX,0.004726931450994612,41,True
BXP,0.01230415559386905,268,True
C,0.008356129715207708,296,True
CAG,-0.01056421578311315,232,False
CAH,-0.006376671537124399,326,False
CARR,0.013582857217667567,143,True
CAT,-0.01364287858537101,311,False
CB,-0.001371819731398922,311,False
CBOE,-0.004893343757502456,201,False
CBRE,-0.012100912615092364,295,False
CCI,0.01120775672761869,256,True
CCL,0.03572576492681703,268,True
CDNS,-0.02379551101620214,232,False
CDW,0.0037585954966941923,125,True
CE,0.0007044158058412993,122,True
CEG,-0.03416852982631395,45,False
CF,0.004322183905272557,241,True
CFG,-0.002265424647289176,235,False
CHD,0.005168049364067185,222,True
CHRW,0.01943735012295409,248,True
CHTR,0.011779047115484897,172,True
CI,-0.008428292235178955,284,False
CIEN,-0.006706163735507033,18,False
CINF,-0.0013313605849736574,330,False
CL,-0.02686843927765998,284,False
CLF,0.013989636556844157,11,True
CLX,-0.0013849311856707677,264,False
CMCSA,-0.004471821216940763,256,False
CME,-0.010433670877907588,290,False
CMG,-0.01176604951193589,281,False
CMI,-0.004156007815870767,288,False
CMS,-0.0010222105277174784,304,False
CNC,-0.05902966017903472,214,False
CNP,-0.002615115694352122,282,False
CNX,0.006029902389166079,31,True
COF,0.006467455417013988,295,True
COIN,-0.001253533459440035,1,False
COL,-0.024539375252111462,28,False
COO,-0.0018313212036723358,195,False
COP,-0.016926461669391046,284,False
COR,-0.0005377738174896001,50,False
COST,0.005228063186507863,374,True
COTY,0.009912781291514634,63,True
CPAY,0.0073127120298716155,28,True
CPB,-0.03307199598913341,221,False
CPRI,0.006336377421195262,92,True
CPRT,0.010041401221250256,197,True
CPT,-0.004237488922163713,47,False
CRL,0.006117641544601802,82,True
CRM,0.004893372066511591,274,True
CRWD,0.013946707752024709,42,True
CSCO,0.028584092389535746,326,True
CSGP,0.009717526809960806,32,True
CSX,-0.016524581591494003,298,False
CTAS,0.00795360209500946,356,True
CTSH,-0.006149096672496366,267,False
CTVA,0.008383988462993068,139,True
CVS,0.03995464314648785,290,True
CVX,-0.006865499437801565,273,False
CZR,-0.002459900727846768,40,False
D,-0.02445326390818649,276,False
DAL,0.007753114625536445,254,True
DASH,-0.003450659028479227,13,False
DD,-0.0229123352042293,228,False
DDOG,0.007313290064895582,16,True
DE,0.0003639036299925649,283,True
DECK,-0.007435219995002405,15,False
DELL,0.01228281331724575,29,True
DG,0.01294032379138664,260,True
DGX,-0.007116474370600145,276,False
DHI,-0.01597612704151473,254,False
DHR,0.009472958275172258,284,True
DIS,-2.1499004037615774e-05,253,False
DLR,-0.12243677130289907,235,False
DLTR,-0.02041113173716211,254,False
DOC,0.0012180338080423582,28,True
DOV,-0.0017025653317773006,305,False
DOW,-0.0003330327312245435,28,False
DPZ,-0.0019132322493699973,87,False
DRI,0.040798685467150236,277,True
DTE,-0.008177266290740417,304,False
DUK,-0.011992217939204282,289,False
DVA,0.0065339630056692735,260,True
DVN,0.0036956420199706097,248,True
DXC,-0.024820254048736258,168,False
DXCM,-0.03538249656220526,100,False
EBAY,-0.008898320253311099,255,False
ECL,0.00034585497246282634,303,True
ED,0.00474691951633504,304,True
EFX,-0.004282120964461309,327,False
EG,-0.0017678430393206093,24,False
EIX,0.003418450877429936,317,True
EL,-0.013912179645252204,261,False
ELV,-0.022490117855865938,53,False
EME,0.002127668674900836,12,True
EMN,-0.015737684874528687,246,False
EMR,0.0028133254895002418,291,True
ENPH,0.005458332914983186,48,True
EOG,0.003434270226480788,264,True
EPAM,-0.0009871928352028969,49,False
EQIX,0.020668724882368344,252,True
EQR,0.0011553406778490542,284,True
EQT,-0.0017399221388830848,124,False
ERIE,-0.00036731489002726173,1,False
ES,-0.007715344625339302,310,False
ESRX,-0.0015057468368503732,125,False
ESS,-0.006717312846091313,278,False
ETN,-0.0056685462815102595,316,False
ETR,-0.002114667930586121,325,False
ETSY,-0.01168708424368604,59,False
EVHC,0.012946319626423503,45,True
EVRG,0.010832577437396775,175,True
EW,-0.010614038181936873,281,False
EXC,-0.009861071717570951,303,False
EXE,-0.0024646439485037632,8,False
EXPD,-0.007395831616956684,272,False
EXPE,0.01826882724336328,282,True
EXR,0.0010716179787629504,247,True
F,-0.011102647967713623,256,False
FANG,0.0034237603290539946,138,True
FAST,3.871672728054839e-05,287,True
FB,-0.004030704229120292,211,False
FCX,0.019786955197360623,237,True
FDS,-0.001219991804586196,51,False
FDX,-0.01647383688908091,310,False
FE,-0.030268953263311815,277,False
FFIV,-0.0068741458683229135,279,False
FHN,-0.0007094087786761749,9,False
FICO,0.009665156891475882,63,True
FIS,0.003507252871955777,310,True
FISV,-0.00015517768844335597,255,False
FITB,0.0028286121946579207,273,True
FIX,0.006418938334238009,13,True
FLR,0.0007079040066412554,115,True
FLS,0.0031390849108777963,186,True
FMC,0.013370751013529863,203,True
FOX,0.005643547120622411,57,True
FOXA,-0.005982148370467672,55,False
FRT,0.002636745189105739,196,True
FSLR,-0.008582580824340809,96,False
FTI,0.00717853693603,154,True
FTNT,0.04743142878686162,190,True
FTV,0.0013849007151659097,209,True
GD,0.0008840896057599213,326,True
GDDY,-0.00272869775379509,16,False
GE,-0.004942501467112128,273,False
GEHC,-0.003981154451864246,38,False
GEN,0.002762977195734584,61,True
GEV,0.00882553114778653,56,True
GHC,0.002398966536903692,47,True
GILD,-0.05444586879199909,257,False
GIS,0.01681062775103234,263,True
GL,-0.0072583521682618255,126,False
GLW,0.005575889932378264,304,True
GM,0.0005213282746372164,244,True
GME,-0.01730748922215503,61,False
GNRC,-0.004544941035301637,79,False
GNW,-0.0049586620269530535,38,False
GOOG,0.014286458404245063,300,True
GOOGL,0.011159099468047858,335,True
GPC,0.008785594969572645,313,True
GPN,-0.00933847814947355,207,False
GRMN,0.017634470123242225,319,True
GS,0.019027676627349673,322,True
GT,0.019476642460354295,113,True
GWW,-0.004311555492020425,258,False
HAL,-0.0013097242883813502,264,False
HAS,-0.0431048470323172,253,False
HBAN,-0.0032180569508513416,266,False
HCA,-0.006266905165177963,240,False
HD,-0.005101178832365694,343,False
HIG,-0.017658577123481598,288,False
HII,0.013350283127309312,163,True
HLT,-0.006607872809689463,215,False
HOG,0.0028404133112871132,131,True
HON,0.0027311139509610897,323,True
HOOD,0.0010544343421395345,4,True
HP,7.95615657705058e-05,157,True
HPE,-0.009202017547491321,225,False
HPQ,-0.037483083129445455,271,False
HRB,-0.004888367491810153,172,False
HRL,-0.042118351433986095,251,False
HSIC,0.010311233259219317,222,True
HST,-0.005730332746133604,253,False
HSY,-0.006468396849222101,284,False
HUBB,-0.0035579987081401474,54,False
HUM,0.02734598642540244,280,True
HWM,-0.007882262677600657,141,False
IBKR,0.0002222146278743584,10,True
IBM,0.0018613144279936997,295,True
ICE,0.018095739521806858,312,True
IDXX,-0.003154126893477097,218,False
IEX,0.005070015108248251,120,True
IFF,-0.010296822179277751,268,False
ILMN,-0.014420827821195371,212,False
INCY,0.08397000305146317,156,True
INTC,0.02016587245045627,288,True
INTU,0.005462254557877756,336,True
INVH,-0.003834018118227819,34,False
IP,0.00944708639642917,245,True
IPGP,-0.004704380534704156,90,False
IQV,0.0139159654843077,183,True
IR,-0.0012009157534014435,57,False
IRM,-0.07211723041803354,342,False
ISRG,0.013082459951085715,297,True
IT,0.003881123915585169,197,True
ITW,0.002611793980422474,330,True
IVZ,-0.008153543663945275,269,False
J,0.00736425521414148,125,True
JBHT,0.007177024751800713,231,True
JBL,-0.015455359754714538,81,False
JCI,0.015749268165336398,308,True
JEF,0.0008776278683387781,122,True
JKHY,0.028839451004988834,146,True
JNJ,-0.0013074727763353116,350,False
JPM,0.004443045671696896,337,True
KDP,-0.008591328431510009,181,False
KEY,-0.005629724017656655,254,False
KEYS,-0.0067977218606879025,179,False
KHC,-0.009817434572811277,170,False
KIM,0.0035856298191263127,297,True
KKR,-0.004277793156956516,24,False
KLAC,0.0012507718345915464,368,True
KMB,0.003029916779988186,256,True
KMI,0.0024692204920354938,264,True
KMX,-0.007921514601876725,211,False
KO,-0.0028203779280658904,309,False
KR,-0.030905927951072158,286,False
KSS,-0.02191663176026649,170,False
KVUE,-0.0014478413327390178,32,False
L,-0.006453238201054164,272,False
LDOS,0.012564265787708011,186,True
LEG,0.0020774142544562556,227,True
LEN,0.005796794816783559,221,True
LH,0.0011202339434330942,258,True
LHX,0.007582650755245667,124,True
LII,0.001222436614123934,7,True
LIN,0.0034047497051895785,186,True
LKQ,-0.010133273823075445,182,False
LLY,-0.001545397576402936,298,False
LMT,0.014644629159625455,318,True
LNC,-0.015140530388159894,225,False
LNT,-0.006369441345701995,216,False
LOW,-0.004363460608565693,309,False
LRCX,0.003693897682899957,362,True
LULU,0.005802588662534164,20,True
LUMN,-0.0015897474341204656,30,False
LUV,0.018945424415653788,298,True
LVS,-0.012878291114124949,104,False
LW,0.010708741040851172,127,True
LYB,0.010944996221804832,258,True
LYV,-0.0001824870470969049,129,False
M,-0.0036104755258411225,128,False
MA,-0.005368983145028402,337,False
MAA,-0.0009392438757987219,214,False
MAC,-0.003604233448805565,114,False
MAR,0.0164107674510167,363,True
MAS,0.0029475062106813555,261,True
MAT,0.03486506080325994,104,True
MCD,-0.0031841182663027256,294,False
MCHP,-0.015278004573689108,281,False
MCK,0.03395162092066988,311,True
MCO,-0.009525871502540664,363,False
