param_fast,30.0,50.0,100.0,200.0
10.0,0.5093283912207789,0.5864518832256438,,
20.0,,0.5531810034797479,0.5737931672163699,
30.0,,,0.5741907150714779,
50.0,,,,0.7397557525807271
