source_ticker,cumulative_contribution,active_days,profitable
A,4.411846610509354e-05,1,True
AAL,6.133947917997134e-05,1,True
AAP,-0.06940653726328089,2,False
AAPL,0.0008702733787952236,2,True
ABBV,0.016325176933752728,2,True
ABNB,0.08133540741165746,2,True
ACN,0.0002877047784848494,2,True
ADBE,0.002254364857565805,2,True
ADI,0.006591885419502508,1,True
ADM,0.006017920103850136,3,True
ADP,0.0007659940613431214,1,True
ADSK,0.014455125010165253,3,True
AES,-0.025547994549854586,2,False
AFL,0.0007647531096860241,2,True
AIG,0.0005854169773911236,1,True
AIZ,0.0011955429033136955,1,True
AKAM,-0.007807462384614409,4,False
ALB,0.06635693383842128,8,True
ALGN,0.058784774919842867,8,True
ALLE,0.012431549899463315,3,True
AMD,-0.012592171333384885,3,False
AME,0.00010414125265647547,2,True
AMG,-0.002358699324874504,2,False
AMGN,-0.0014169113743095485,1,False
AMP,0.00044916157135895256,2,True
AMT,-0.029703848200035465,1,False
AMZN,0.02497215818664711,3,True
AN,0.007046593691880654,1,True
ANDV,0.01934788630346922,2,True
ANET,0.002951681886144597,1,True
ANF,-0.023267706370277308,1,False
APA,-0.09133376593937194,10,False
APO,-0.003450407872318073,1,False
APTV,-0.014736973129559811,9,False
ATI,0.008734995953893931,1,True
AVGO,0.027204394903086803,2,True
AVY,-0.02437593273117628,2,False
AXP,0.0010198234561366113,5,True
AYI,0.011140087741318139,4,True
BA,0.0019796507814674345,3,True
BAC,-0.006004131324310946,2,False
BBBY,-0.0011614428358142082,2,False
BBWI,0.010186443661073713,4,True
BBY,0.027631935905453216,9,True
BF-B,6.697698198636286e-06,1,True
BIIB,-0.0047848813318576155,3,False
BKNG,0.016121401301889896,3,True
BKR,-0.00032035337978592103,2,False
BLK,0.00037643040311482876,1,True
BMS,0.001806167521467339,1,True
BMY,0.0004887563041289934,1,True
BSX,0.0005768944013429018,2,True
BWA,-0.005302179202421264,5,False
BXP,-0.006034714936970199,3,False
C,0.017157372767962937,3,True
CAH,0.004544555793453364,3,True
CAT,0.007277387458493555,2,True
CB,0.0017508241809137482,3,True
CBRE,0.018551359564077052,1,True
CCL,0.18759743905116763,10,True
CE,0.010837249043451772,1,True
CEG,0.013818054191089946,1,True
CF,-0.028988346559064182,2,False
CFG,0.004825793383712009,1,True
CHD,0.003852972422341283,1,True
CHTR,-0.007438932056895414,2,False
CI,0.0195642155405311,2,True
CIEN,0.004854409600848042,1,True
CL,0.002140406572372229,2,True
CLF,-0.027619180159901946,1,False
CMCSA,0.0009059047432678657,2,True
CME,0.023174578300700625,2,True
CMI,0.010090292196922668,2,True
CNX,0.06500010313986393,1,True
COF,0.0007251933716986671,2,True
COO,0.0012424009761143248,1,True
COP,-0.006837787208475201,3,False
COST,0.0005779649418814483,2,True
CPB,0.0008054225406960607,2,True
CPRI,-0.025408314532288756,1,False
CRL,0.008861086827775876,6,True
CRM,-0.011405276876590986,4,False
CRWD,-0.014261107093335335,3,False
CSCO,0.0010016551385568216,2,True
CTSH,-0.009365656241167586,1,False
CVS,-0.02060020765131143,1,False
CVX,0.020925994008513027,1,True
CZR,0.06855360958292198,10,True
DAL,0.05218113558657099,13,True
DD,-0.006753789922321794,8,False
DE,0.00748427903158988,1,True
DG,-0.028605611857014532,4,False
DGX,-0.025290329809508266,2,False
DHI,0.034091145935221445,1,True
DHR,-0.0003972402272588438,1,False
