source_ticker,cumulative_contribution,active_days,profitable
HLT,0.0012501505846294334,1582,True
HOG,-0.00040120665012210446,916,False
HON,0.0013523508693734985,2451,True
HOOD,-0.0005167456034477231,17,False
HP,0.0011404865818552734,938,True
HPE,0.004279674697886513,1701,True
HPQ,0.0027269638569972347,2041,True
HRB,0.0006824143288693877,1095,True
HRL,0.006414194784778352,1959,True
HSIC,-0.00037143997111544787,1575,False
HST,-7.785994451437695e-06,1991,False
HSY,0.0022325557433605426,2240,True
HUBB,0.0019280551603525682,404,True
HUM,0.008724991995913,2163,True
HWM,0.005669285314131655,1110,True
IBKR,-0.0005753161621503906,67,False
IBM,0.001198228584530954,1922,True
ICE,0.006462770679769745,2549,True
IDXX,0.004754624988330334,1403,True
IEX,-1.1762273407007063e-05,891,False
IFF,-0.0013516416984576966,2099,False
ILMN,-0.00019406557898057287,1002,False
INCY,0.0022635030911987183,1172,True
INTC,0.006746455582370173,2047,True
INTU,0.007246404335908792,2538,True
INVH,-0.00045989751345518773,428,False
IP,0.0009835934879036067,1770,True
IPGP,-0.001209659893559567,394,False
IQV,-0.0006744127774125806,1385,False
IR,-0.0007144659806390597,403,False
IRM,0.004153971688271358,2175,True
ISRG,0.006258826207280478,2238,True
IT,0.0010806755042141916,1373,True
ITW,0.005663643477172094,2442,True
IVZ,0.001850694998103615,1980,True
J,0.0025569673185944037,870,True
JBHT,0.0022629664149559844,1574,True
JBL,0.003568058222449242,731,True
JCI,0.0034570467327087163,2191,True
JEF,0.001013088213500082,837,True
JKHY,0.002362113010453149,989,True
JNJ,0.002541066866245564,2355,True
JPM,0.006161620754653867,2470,True
KDP,0.005807882089805562,1575,True
KEY,0.0031635189569695055,2134,True
KEYS,0.0026574968044132973,1126,True
KHC,-0.002514118075123483,1249,False
KIM,0.004137958543339376,2079,True
KKR,-0.00018728676051374225,114,False
KLAC,0.014121989752816927,2548,True
KMB,0.003671451042611297,2136,True
KMI,0.003272087062283257,2027,True
KMX,-0.002733653015230529,1836,False
KO,0.0018418164900275262,2300,True
KR,0.006117467698432633,2110,True
KSS,0.0008356718311872404,886,True
KVUE,0.00013084292847104803,267,True
L,0.0020405022171518087,2225,True
LDOS,0.00486269887203522,1288,True
LEG,-0.0002445778755893673,1381,False
LEN,0.006949399598670041,2154,True
LH,0.0030978808094080552,2256,True
LHX,0.00042702704122835045,858,True
LII,-0.0010658860169174564,103,False
LIN,0.0029844202427852114,1318,True
LKQ,-0.0019313152459444144,1180,False
LLY,0.012242745869812308,2576,True
LMT,0.006272150839012773,2412,True
LNC,1.6873324541315354e-05,1419,True
LNT,0.0028591646474991524,1619,True
LOW,0.005870068869207307,2385,True
LRCX,0.01548130335458352,2537,True
LULU,-0.0006633823371169385,99,False
LUMN,0.0004405015265937888,234,True
LUV,0.004418164839166141,1907,True
LVS,0.004079880908852847,713,True
LW,0.0005341301391301793,792,True
LYB,0.00010884452620857487,2013,True
LYV,0.0038135682903554804,983,True
M,0.0012897166164780162,957,True
MA,0.004467454771793248,2556,True
MAA,0.0027248999428379074,1283,True
MAC,0.0009077254094356308,613,True
MAR,0.0025064305978160484,2329,True
MAS,0.006445830152389496,2448,True
MAT,0.000178768315143339,652,True
MCD,0.004235433337174615,2356,True
MCHP,0.006585418090751887,2390,True
MCK,0.006387690080703055,2335,True
MCO,0.012115401744752043,2618,True
MDLZ,0.0037491629078786563,2254,True
MDT,0.0018072705543999662,2227,True
MET,0.0016942012522309234,2166,True
META,0.004195153105607051,627,True
MGM,-0.00218993311236343,1215,False
MHK,0.0011680974280827907,1435,True
MKC,0.0027954249076485916,2208,True
MKTX,0.0009612293860002991,659,True
MLM,0.00303168267448179,1825,True
MMM,0.0024729604560343975,2051,True
MNST,0.005629543151085161,2258,True
MO,0.002959888130904858,2208,True
MOH,-0.0008030208840889073,435,False
MOLX,0.0011716597693183966,236,True
MOS,0.006315369798027496,1377,True
MPC,0.005146393837462619,2254,True
MPWR,0.0027670839862598915,980,True
MRK,0.004045090802464843,2443,True
MRNA,-0.000718192312751392,521,False
MS,0.0087875448846998,2311,True
MSCI,0.004201590671905564,1369,True
MSFT,0.012821322982835037,2589,True
MSI,0.006132908109887834,2549,True
MTB,0.0001847965378096857,2112,True
MTCH,-0.0035434522824046425,342,False
MTD,0.0038008699657500573,1535,True
MU,0.02009577102633891,2169,True
MUR,0.000909083282485393,535,True
NAVI,0.0027783853591368895,471,True
NBR,0.0021666112570974685,368,True
NCLH,-0.014217198813461025,1010,False
NDAQ,0.013325453091238877,2558,True
NDSN,-0.00028147291738487125,730,False
NEE,0.0076775402931199424,2485,True
NEM,0.012342601472647735,1956,True
NFLX,0.021357493811953218,2384,True
NI,0.005614872933805746,2410,True
NKE,0.004860110831197448,2016,True
NKTR,-0.0007726777013605885,19,False
NOC,0.005223823422966976,2391,True
NOV,-0.0010467050024792726,849,False
NOW,0.0024138978304347218,877,True
NRG,0.008471126708452716,1975,True
NSC,0.006747931864984212,2293,True
NTAP,0.005823135486204685,1970,True
NTRS,0.002177790274803564,2183,True
NUE,0.006286062588408848,1967,True
NVDA,0.02905454164922398,2664,True
NVR,0.0007122636910940076,980,True
NWL,-0.002651666437350885,1456,False
NWS,0.002769347091473956,1509,True
NWSA,0.001556356577922253,1704,True
NXPI,0.00013826554658112817,881,True
O,0.004008243686728642,1782,True
ODFL,0.0004619587636284417,1005,True
OGN,0.0012580146074826603,181,True
OI,-0.0001038416670026781,501,False
OKE,0.004281522548483671,2239,True
OMC,0.0023637310276916346,2194,True
ON,0.0019608517826289595,471,True
ORCL,0.005525833524336793,2333,True
ORLY,0.009908412912270662,2614,True
OTIS,0.0007866494114508551,864,True
OXY,0.007209133752945183,1583,True
PANW,0.002797615820880583,377,True
PARA,-0.004981160393294422,436,False
PAYC,-0.0015070041728147874,435,False
PAYX,0.0037174625351128407,2182,True
PBI,0.0016243841165121448,482,True
PCAR,0.004429471532688635,2310,True
PCG,-0.0035895475733161877,1558,False
PEG,0.0007144912294537412,2278,True
PENN,-0.0028343117207230407,95,False
PEP,0.0035121733678033155,2464,True
PFE,-0.0011234538077506545,2025,False
PFG,0.003707276234365419,2286,True
PG,0.004272265825663255,2347,True
PGR,0.008248500563437856,2479,True
PH,0.009471866938254475,2425,True
PHM,0.004172052035082362,2194,True
PKG,0.002163444897519461,1412,True
PLD,0.0020216039856622648,2440,True
PLTR,-0.000493547829127256,217,False
PM,0.003272687555299596,2079,True
PNC,0.004342772818163208,2162,True
PNR,0.0027827947011886647,1779,True
PNW,0.003920631391827234,2256,True
PODD,0.0014294998095709926,265,True
POOL,-0.001762752704164033,666,False
PPG,0.00061125892094998,2064,True
PPL,0.004498414239600883,2258,True
PRGO,0.0022496938542483596,978,True
PRU,3.61406341358986e-05,2039,True
PSA,0.002959567687190562,2118,True
PSKY,-0.0005846779682723644,17,False
PSX,0.006072074645279945,2103,True
PTC,0.0015447374585844493,705,True
PVH,-0.004103074905256731,1062,False
PWR,0.012279180361147302,2302,True
PYPL,0.006390964038352649,1466,True
Q,5.526387772105419e-05,3,True
QCOM,0.0018211162662990453,1864,True
QRVO,-0.0011342945916058937,1389,False
R,0.0026576400394774,795,True
RCL,0.009702311642706355,1731,True
REG,0.0019842357114828128,1427,True
REGN,0.0068053739014021,2000,True
RF,0.004754786779841901,2093,True
RHI,0.004761710298695023,1675,True
RJF,-0.00111426268801741,1347,False
RL,0.00208477904956958,2035,True
RMD,0.006871986955436331,1323,True
ROK,0.006653427665785888,2261,True
ROL,0.003148004368131526,1112,True
ROP,0.0027618626794678313,2446,True
ROST,0.00524606889502387,2351,True
RRC,0.0015939235098410287,527,True
RSG,0.00927378747716972,2605,True
RTX,0.003251691188115444,1020,True
RVTY,0.0004485638465791045,352,True
SBAC,0.0021106663900643894,1208,True
SBUX,0.005305201913896543,2098,True
SCG,0.0022359640360914384,372,True
SCHW,-0.0027422024185832974,2064,False
SEDG,-0.00046357159659155667,258,False
SHW,0.00669654733224933,2367,True
SJM,-8.599048300947617e-05,1941,False
SLB,-0.0005611201038471314,1672,False
SLG,-0.002110256375743203,535,False
SLM,0.001129458722325392,282,True
SMCI,0.0011236832373302135,116,True
SNA,0.002794130067625852,2263,True
SNPS,0.010267782077806266,1544,True
SO,0.003381096369797263,2240,True
SOLS,-3.713814575248209e-05,13,False
SOLV,0.0003352536392854626,206,True
SPG,0.006627278026960779,2185,True
SPGI,0.008326470062031218,2555,True
SRE,0.0024107624829535984,2221,True
STE,-1.7438826714684335e-05,893,False
STLD,0.002604672562374609,528,True
STT,0.0034026125493527805,2117,True
STX,0.014803980229581933,2154,True
STZ,0.0062559882953524566,2298,True
SW,-0.000704751364221317,184,False
SWK,-0.00042631215135231933,2187,False
SWKS,0.0011973896652600045,1446,True
SYF,0.0029785688504339,1508,True
SYK,0.002675632936294214,2413,True
SYY,0.0027859777310676333,2148,True
T,0.001002834326510979,1923,True
TAP,-0.001290183565204029,1592,False
TDC,-0.0024307590898116735,427,False
TDG,0.0034564487533743755,1757,True
TDY,-0.0007987770272275002,834,False
TECH,-0.0026798795420830118,515,False
TEL,0.005257790500456877,2443,True
TER,0.008813140279774461,1213,True
TFC,0.0010419572879771931,899,True
TFX,-0.0020090292161459864,722,False
TGT,0.004529153881384926,2081,True
THC,-0.0006150394242250141,497,False
TJX,0.005809887721180267,2507,True
TKO,-0.00015514488646771482,190,False
TMO,0.008400565916098205,2528,True
