fast,180,190,200,210,220
40,0.671549388994729,0.6824273214028023,0.760236495292776,0.7490193543179032,0.7838966298594298
45,0.670609496377052,0.6671229265756976,0.7486149816644935,0.7428784011591508,0.7653158955006757
50,0.6533277040583917,0.6560421723875723,0.7392564087492244,0.7378523026496966,0.7624135493463263
55,0.6230188471051036,0.6500422472682466,0.748971523350785,0.7555359510745602,0.7741612863633653
60,0.6432835286331855,0.6815266632244661,0.7650709240141068,0.7457087376204816,0.7722830843493901
